text;likes;words_amount;unique_word_count;char_count;sentiment
"¿Rayne es la misma persona con el numero 10 en el video ""¡Escapa del Laberinto de Rayos Láser y Gana $250,000!"" ?";30;22;21;113;Very Negative
Hugo’s hair actually looks better then before;38;8;8;45;Neutral
If only I were the one to take this challenge, it might be fun;2;14;14;62;Neutral
"2:14 “your my new favorite person in the world  “
         “Your my coolest person down here ”
           “what?”";192;17;14;113;Very Positive
WE NEED MORE CHANDLER!;5728;4;4;22;Very Positive
A split or steal on the 100th day would have been devastating ;1077;12;12;62;Very Negative
over time for more;1;4;4;18;Neutral
rayne complaioning it took to long at 98 days when they got 20 seconds left is crazy;4038;17;17;84;Very Negative
31:37 honestly thought bro was going to turn into the main villian;298;13;13;66;Negative
Chandler we need u more;3633;5;5;23;Very Positive
This is so amazing to watch…;1;6;6;28;Very Positive
I feel bad for Hugo because he has the worst roommate to deal with for 100 days;378;17;16;79;Negative
Hugo lost some weight bc on 30:51 he looks wayyy slimmer than he did when they first started .;52;19;18;94;Negative
I wonder what next month will bring;137;7;7;35;Neutral
I would love to do one of these kind of challenges!;0;11;10;51;Very Positive
This vid was emotional ;51;4;4;23;Very Positive
Bring chandler back;3756;3;3;19;Very Positive
They gotta find people who have no money, so it’s more exciting;2894;13;13;63;Positive
One of the coolest contest videos I’ve seen;0;9;9;43;Very Positive
The video was great,Jimmy,I hope it appears in more videos,FEDE.;43;13;13;64;Positive
Hugo has every right to become a villain;1477;8;8;40;Very Positive
"Hugo deserves more, he did all the chores

She doesnt know anythin, she is a lazy lady, she only won because Hugo";438;22;19;113;Very Positive
"23:30 he just offered you 200 K to leave four days ago
And now you d'do it just for 10?";2;22;20;87;Very Negative
Los que aparecen en tus videos deberían de ser elegidos por medio de sorteos,  hay muchos que sueñan con esa gran oportunidad ;20;22;20;126;Very Positive
chandler was the only reason I watch these videos;1500;9;9;49;Positive
Only a MrBeast can do 100 Days in one week (or less).;28;12;12;53;Very Negative
And they got them self eliminated;5;6;6;33;Very Negative
31:04 чел шарит;70;4;4;15;Very Negative
"Ryan Trahans energy so positive

Edit:Mom! Im not gonna do this.";807;12;12;64;Very Negative
Right on time for this video;0;6;6;28;Very Positive
Hugo deserves more money;541;4;4;24;Very Negative
Chandler the realest one;385;4;4;24;Very Positive
why does rayne have literally no life skills;92;8;8;44;Very Negative
Role of Nolan is best.;1;5;5;22;Positive
Mr beast owes us 309m cookies;375;6;6;29;Very Positive
Hugo was the real MVP;319;5;5;21;Very Positive
I once dreamed that I was in a Mr. Beast competition, but it was just a dream.;792;17;14;78;Very Positive
This is crazy now Hugo did all the work..;118;9;9;41;Very Positive
26:48 hold on…is that FREAKBAIT???;1761;7;7;34;Very Negative
