text;likes;words_amount;unique_word_count;char_count;sentiment
who's here when mrbeast has 351 mill subs?;1;9;9;42;Very Negative
Crazy how he’s gone from reacting to these houses to visiting them;417;13;12;66;Very Positive
6:05 lights on with the hands, man happy ;100;9;9;41;Very Positive
2:35 - Franklin's house ;308;5;5;24;Positive
$30M was the best house with indoor water park and palm trees;0;12;12;61;Very Positive
Major props to the editors and people behind the scenes ;712;10;9;56;Very Positive
The effort this man puts in his videos is insaine Huge props;699;12;12;60;Very Positive
3:25 Understood;302;3;3;15;Neutral
The $30 millón dollar Home was The Best ;1;8;7;40;Very Positive
2:50 welcome to franklins house ;367;6;6;32;Very Positive
Anyone else think the $30 000 000 mansion was the best one? ;813;12;10;60;Very Negative
13:47 deathstare;200;3;3;16;Very Negative
1 dollar to 1m dollars is wildly crazy;0;8;8;38;Very Negative
Almost at 200mill Mr beast, its been awesome watching you grow your channel to the way it is today, love ya man ;84;22;22;112;Very Positive
It's amazing, he always makes better content! Respect him. Congratulations on the 200M Mr Beast!;139;16;16;96;Very Positive
Huge props to the editors and designers the set was spot on;850;12;11;59;Very Positive
Yeah, that house is probably burnt down right now;2;9;9;49;Very Negative
Congrats on 200 million guys. If anyone deserves it you do.;268;11;11;59;Very Negative
