text;likes;words_amount;unique_word_count;char_count;sentiment
That he actually signs every one is proof hes a king;223;11;11;52;Very Positive
Can we all just stop and appreciate what mr beast does for the people;870;14;14;69;Very Positive
bruh some people are giving him some crap he is such a grinder;512;13;12;62;Very Negative
Hey Mr Beast subscribed to your channel 3 years ago that's to say in 2021;2;16;15;73;Very Positive
We need to appreciate the people standing there helping him for literal hours everyday;4044;14;14;86;Neutral
68k times.... how much were the shirts. He made bank.;4179;10;10;53;Very Negative
This shows that he is dedicated to do anything;134;9;9;46;Very Positive
i lovd the SURVIVAL videos  can you do more;3;9;9;43;Very Positive
This guy will do anything for his fans even if it destroys him physically or mentally and I love that thank you mr beast for making amazing videos for us no name fans;437;33;30;166;Very Negative
The commitment lol ;618;3;3;19;Very Positive
Who thinks that mrbeast genuinely actually appreciate his subsribers​ and did this that insane;303;14;13;94;Very Negative
Congratulation 248m subscribe ;5;3;3;30;Very Negative
Imagine how much stories this man could tell when he is a grandfather;1930;13;13;69;Very Positive
"Jimmy: is sad about sighning merch 
Also Jimmy: gives link for buying merch";529;13;11;75;Very Negative
Thanks for giving me one with a smile! love you bro!;0;11;11;52;Very Positive
Wow, he does stick to his word... He is the most honest youtuber ever.... He needs a reward, he is the king of youtube and the GOD of youtube;398;29;21;141;Very Negative
Even though signing thousands of shirts is tiring, the fact that you said you would, and you lived up to your word, I respect you for that!!!;180;27;23;141;Very Positive
"mrbeast: how many shirts did we sell?
the manager: yes";490;10;10;54;Very Negative
One of the most popular porson in this world Mr jimmy.....;1;11;11;58;Very Positive
"Markiplier: *signs 35,000 calenders and loses his mind
Mr Beast: pathetic";1571;12;12;74;Very Negative
It’s all chill until someone washes their shirt and the signature goes away;2403;14;14;75;Very Negative
This just proves’s Jimmy’s determination and respect for his fans. He deserves all his subs;172;17;15;91;Very Positive
Hey mr. Beast you're great.. men. You're the best.. come to Guatemala!!!;1;14;12;72;Very Positive
On the bright side, his signature is probably pretty good now;241;11;11;61;Positive
My man is pouring his heart, time, and effort into his content;253;12;11;62;Very Positive
"“why I haven’t been uploading”
Me: “you’ve uploaded a week ago, relax”";1707;14;14;70;Very Positive
The operator never delivered The sound of a smile ;1;9;8;50;Very Negative
Honestly, Chris and Chandler wouldn't be the same without this channel.;1637;12;12;71;Negative
"The fact that he didn’t just sign one and print them all HE IS A TRUE SOLDIER.     
Oh my~ I’ve never got this many likes  thanks people!?!!?!";1943;29;28;142;Very Negative
Getting a normal shirt is rarer than a signed shirt now;239;11;9;55;Neutral
This did not age well;176;5;5;21;Negative
Mr. Beast is the only one that can do this, he’s just built different;172;15;15;69;Very Negative
"MrBeast: Well, we got 60,000 shirts here. What do you think?

his hands: *beast mode activated*";282;17;17;95;Very Negative
"Mr beast : everyone who buys the shirts I will sign it
Mrbeast's shoulder 10 seconds later : I didn't sign up for this";878;24;22;118;Very Negative
Do it with 200 mill special heheheh;1;7;7;35;Very Positive
"Jimmy’s child: “hey dad how did you get so good at your signature?”

Jimmy: well once apon a time-";2164;20;19;98;Very Positive
Mr beast is the perfect example of quality and quantity;802;10;10;55;Very Positive
